1000 9911
506 568
52 332
418 370
440 422
958 872
172 933
841 379
961 996
882 62
419 772
938 252
556 835
812 725
873 138
982 237
413 318
273 651
860 713
807 978
706 227
544 266
191 377
910 489
796 920
754 215
772 266
294 114
249 485
531 101
218 424
644 204
166 184
312 150
467 395
975 605
161 57
735 18
347 885
792 742
887 375
378 933
394 910
986 548
155 215
923 581
2 318
3 11
369 767
558 987
207 235
874 478
999 895
526 373
527 548
487 43
183 786
360 226
611 847
867 473
870 1000
222 959
167 226
224 79
832 782
776 469
505 602
289 517
880 570
132 949
828 314
520 763
333 197
405 200
723 325
581 943
488 882
567 811
366 887
883 139
224 796
963 227
158 3
894 265
273 270
681 874
427 46
989 78
324 702
536 510
578 585
744 353
891 498
621 549
893 320
713 554
73 843
204 427
560 339
159 110
256 468
727 673
209 404
552 458
545 82
894 965
395 18
597 430
137 192
659 961
277 905
389 954
925 280
795 964
88 356
535 964
773 964
939 484
528 905
766 777
892 476
89 409
239 907
990 945
520 125
153 628
62 484
890 237
912 391
820 272
748 924
2 403
972 507
935 947
792 881
740 623
815 31
568 728
986 683
48 254
44 649
21 837
28 466
321 600
701 255
184 339
338 799
807 789
432 378
585 772
469 689
145 667
440 853
365 768
278 921
237 620
743 239
546 681
818 130
29 474
602 797
510 150
685 178
500 904
871 139
896 503
163 216
92 82
383 637
595 61
499 80
106 402
327 404
719 868
78 20
480 291
832 520
428 195
31 358
963 356
223 654
225 593
869 152
873 93
746 213
215 122
327 604
357 453
584 407
128 429
219 83
350 662
462 512
671 436
949 50
649 792
660 59
19 422
395 279
411 687
708 847
506 739
986 41
91 839
905 5
212 561
532 364
237 34
483 126
640 709
389 926
236 237
623 515
189 33
49 982
911 686
40 815
494 700
761 427
447 587
464 895
466 928
255 433
62 531
209 658
505 470
913 975
821 718
809 142
295 943
994 146
232 981
404 549
116 367
351 640
852 411
997 30
457 675
110 773
736 436
991 944
224 658
62 988
637 524
374 594
15 818
624 409
765 18
905 480
310 458
997 644
615 85
225 403
180 913
241 677
917 52
719 888
315 654
998 129
987 965
968 116
163 978
627 217
10 67
394 226
436 857
833 731
225 750
12 644
509 686
848 504
684 150
321 408
46 863
360 162
248 221
252 112
513 794
588 506
459 310
862 488
122 612
484 835
68 514
380 300
971 339
74 822
65 780
657 576
109 59
40 606
544 350
623 450
436 268
812 935
271 498
368 89
153 643
562 545
175 22
765 882
144 970
880 452
753 842
992 654
4 366
486 664
676 440
400 243
866 26
313 906
300 596
961 822
581 485
989 785
605 511
723 450
24 942
645 628
687 137
763 639
286 530
89 540
143 891
19 841
921 337
315 238
758 822
761 18
615 923
709 466
107 384
95 813
404 936
728 756
693 878
712 576
24 763
674 115
470 552
987 510
775 905
922 335
814 849
785 701
879 309
455 190
613 505
393 740
505 776
986 242
3 793
42 97
688 31
250 873
768 903
509 705
831 148
209 141
983 57
787 274
988 657
475 846
906 140
104 116
695 538
612 404
939 76
407 470
461 384
316 60
40 263
15 25
237 89
57 787
593 449
332 435
248 974
115 60
895 660
371 182
196 429
596 727
725 309
873 738
360 971
942 558
943 529
910 8
200 818
143 667
735 29
407 22
688 776
691 411
621 166
895 859
861 599
58 804
535 282
18 674
918 369
645 455
387 491
62 555
976 670
296 943
443 960
357 522
533 535
583 814
438 837
476 136
442 264
832 912
491 973
844 847
136 790
728 720
159 58
417 463
179 664
111 733
336 537
279 653
289 681
215 371
382 256
112 740
976 585
480 280
478 104
466 807
604 65
76 554
888 244
599 862
582 520
107 936
590 7
702 605
8 937
279 960
565 715
731 255
289 64
935 457
470 686
276 186
76 524
394 269
894 744
242 740
898 877
6 374
834 879
372 722
659 360
424 599
751 45
280 475
155 729
851 804
800 786
527 417
195 712
512 134
566 457
200 722
562 820
88 659
865 877
386 574
636 244
985 52
331 230
423 718
173 759
744 845
619 587
654 126
32 217
964 946
415 590
356 774
29 479
443 657
635 421
542 895
948 462
364 245
348 530
666 699
729 217
804 269
862 31
100 52
204 733
705 320
586 285
156 536
585 954
306 141
144 48
352 307
444 259
381 357
728 910
582 25
654 164
457 152
116 443
337 434
780 116
288 493
880 968
511 442
866 663
177 410
827 32
956 388
306 11
563 538
841 860
358 192
208 463
470 963
991 673
642 774
258 543
43 287
11 253
7 860
198 953
548 428
659 430
521 568
479 928
483 421
271 956
413 82
90 193
107 805
698 384
699 953
24 239
722 506
996 237
