991 1175
644 637
965 510
468 247
513 219
943 792
31 818
609 437
235 840
714 112
560 866
286 662
254 979
438 169
606 656
44 304
346 976
401 964
806 990
74 540
544 439
425 922
243 959
650 939
117 469
753 967
820 309
321 126
31 517
857 692
78 120
691 229
317 118
723 151
226 214
532 9
372 550
493 147
352 926
475 306
32 87
715 603
313 106
624 119
222 751
543 423
358 683
740 836
330 697
946 442
461 178
851 227
462 500
469 390
27 194
103 313
958 152
424 708
92 5
35 719
673 24
938 382
236 539
590 119
572 656
692 930
38 710
854 239
557 315
772 461
20 85
583 654
887 821
712 975
571 79
824 929
142 425
154 370
476 671
984 976
766 517
598 77
986 727
524 331
456 476
267 899
419 264
230 987
597 424
838 322
316 814
151 282
647 651
810 887
552 908
326 830
834 420
93 840
175 236
858 440
106 378
129 439
366 147
103 27
978 479
622 259
890 450
406 443
980 871
352 592
402 466
674 175
427 367
196 286
107 365
538 911
730 563
543 763
345 446
903 111
513 629
531 167
8 273
887 628
260 314
76 36
422 631
657 473
472 567
408 338
861 613
589 416
790 547
249 605
889 587
301 845
674 210
638 515
466 901
77 367
413 748
211 270
435 459
979 463
296 798
725 842
779 731
606 645
152 731
842 600
48 216
723 884
270 704
526 718
188 397
480 827
503 706
208 139
506 890
259 215
250 700
908 248
771 880
331 113
83 803
857 623
775 722
598 512
789 568
872 580
842 831
775 739
410 826
10 294
426 980
17 651
813 154
398 938
292 877
714 177
299 346
421 847
717 605
974 533
764 234
461 638
928 606
508 614
199 776
655 689
264 441
517 95
115 179
768 623
750 51
652 89
821 866
152 858
522 222
965 410
978 732
913 684
516 414
71 700
782 119
753 434
74 264
496 622
758 566
28 785
553 961
119 330
543 169
297 546
296 5
7 737
659 868
239 287
135 754
331 605
408 718
21 736
678 706
413 98
150 8
696 492
755 443
685 372
79 229
295 567
157 230
632 953
571 507
600 445
592 490
574 789
525 761
228 309
835 647
83 196
385 143
203 794
1 646
896 468
430 180
968 711
485 417
957 602
774 57
704 385
314 142
174 639
330 497
86 918
573 139
490 697
614 158
729 653
288 107
797 749
147 287
876 208
112 697
801 121
140 889
78 343
948 45
853 313
244 279
124 612
296 749
602 377
590 889
661 791
960 343
536 196
169 594
122 574
909 432
326 237
110 78
632 321
357 97
591 517
781 980
562 618
376 414
765 719
431 760
560 319
128 353
658 240
635 600
409 933
802 373
658 142
496 417
312 324
754 551
614 52
556 95
927 557
52 233
926 496
181 464
698 295
81 86
189 196
701 826
581 863
77 973
96 911
543 657
324 184
844 665
705 465
277 744
294 702
750 460
352 688
233 606
423 63
94 229
157 708
906 639
849 40
986 902
362 843
811 638
985 324
46 556
418 821
861 95
481 942
600 570
82 394
720 726
630 412
330 532
445 942
650 989
502 278
561 357
355 505
712 791
877 865
193 589
654 142
548 238
677 376
634 226
451 488
282 360
71 245
349 66
40 159
35 902
275 813
866 184
713 710
495 719
99 7
636 101
602 321
808 684
706 522
92 70
268 306
637 439
884 870
302 483
64 355
283 637
947 702
758 291
814 459
195 230
6 189
679 929
728 280
865 656
163 377
519 263
530 688
30 625
775 581
384 965
574 965
404 392
452 821
771 259
539 898
869 834
874 349
641 20
450 775
637 785
739 22
286 988
314 64
587 553
707 555
131 487
522 47
438 324
869 847
70 759
751 8
81 432
520 400
494 281
48 818
797 550
941 912
682 581
353 667
908 894
235 136
670 840
358 574
579 614
968 50
72 71
401 750
340 590
65 885
57 11
299 503
253 393
868 343
380 451
168 841
454 183
183 257
445 622
617 229
208 435
283 745
760 565
308 398
565 312
908 520
882 195
759 127
571 846
334 156
658 271
193 462
876 519
789 244
528 343
692 320
915 268
627 537
401 409
315 598
353 787
845 127
107 89
48 653
836 925
590 252
878 650
59 628
57 612
379 280
145 939
365 580
324 836
834 907
764 72
118 467
696 984
419 759
530 565
626 478
954 876
45 608
543 730
236 885
604 18
698 747
492 289
85 917
479 178
798 526
354 350
638 573
387 139
853 990
11 545
35 572
117 197
842 321
114 954
583 960
318 690
472 938
45 651
86 99
834 222
454 892
52 824
312 452
21 22
4 172
344 802
432 244
629 518
531 791
547 596
413 218
619 650
987 62
291 406
519 579
283 600
694 166
30 867
824 250
22 549
217 630
38 148
946 828
740 579
345 515
768 334
108 952
305 145
482 626
125 187
764 826
912 742
269 343
317 313
706 156
49 586
668 905
438 816
888 143
927 49
603 464
162 639
441 411
248 589
144 911
713 703
905 178
57 14
669 308
738 652
835 568
22 638
288 664
618 177
742 301
615 33
837 774
884 225
785 1
658 785
176 444
337 34
355 351
690 477
702 538
591 8
494 917
991 542
117 515
292 769
81 369
784 268
954 303
377 477
293 549
640 975
689 10
655 40
685 68
371 302
703 145
440 696
751 550
614 642
600 877
576 618
376 300
609 797
360 560
827 227
370 23
38 932
853 680
273 38
401 684
116 227
711 716
30 731
514 885
591 96
933 877
225 718
913 223
785 186
711 446
491 785
849 375
671 756
662 124
786 315
545 582
121 329
591 588
481 664
817 124
244 373
749 623
288 248
449 462
910 824
88 420
549 538
844 670
790 125
320 708
260 418
214 970
445 890
657 337
310 53
786 215
19 50
844 730
876 929
949 13
757 480
644 328
803 672
100 849
805 699
58 515
169 540
116 317
161 261
470 265
95 715
515 327
752 691
886 74
378 633
366 886
800 452
124 479
802 809
678 326
410 311
817 733
140 423
214 442
403 868
686 714
913 405
926 273
956 948
964 441
355 339
782 8
168 989
83 138
275 261
769 564
664 962
247 723
148 793
722 748
386 914
845 953
832 691
657 555
554 332
330 933
19 933
252 910
771 841
362 406
533 272
15 617
371 736
355 679
627 229
76 22
156 261
749 673
846 305
509 905
12 801
241 316
943 555
751 980
569 773
366 434
385 753
416 625
25 697
692 519
836 121
109 659
980 693
193 728
267 369
846 831
882 674
75 841
977 766
553 28
129 463
691 400
795 459
299 565
832 489
865 32
47 527
374 725
692 336
143 20
295 431
353 538
7 289
581 699
576 910
249 813
378 293
956 20
512 759
751 658
119 705
459 393
939 795
64 33
13 364
581 95
142 319
880 991
581 395
400 35
37 3
831 303
82 145
154 770
822 811
691 98
150 40
537 372
269 595
815 689
902 401
229 951
50 267
630 21
596 752
321 170
778 980
774 230
28 253
397 409
505 353
589 559
172 294
457 604
222 438
269 433
657 505
987 453
678 704
715 850
865 715
139 984
743 450
604 530
427 209
111 664
646 637
699 663
923 792
185 933
747 233
189 952
153 473
929 210
657 53
737 648
727 802
463 434
498 954
15 688
861 221
458 69
694 280
467 358
431 793
364 45
602 800
77 3
921 774
829 405
510 93
66 132
930 951
341 384
975 61
746 167
858 529
516 866
725 455
903 599
199 169
620 396
776 711
894 469
463 596
501 385
863 176
638 168
248 910
313 448
657 387
684 304
78 35
493 73
447 418
21 423
194 548
949 339
220 256
863 759
950 151
357 857
685 35
562 146
201 232
179 337
292 817
12 255
360 191
963 891
896 326
848 864
672 266
652 816
773 790
965 634
509 8
8 303
890 172
46 93
637 475
900 189
63 875
51 561
468 131
487 161
516 389
412 503
175 988
157 236
463 605
656 535
47 786
123 392
119 283
906 29
972 808
205 268
913 70
705 281
571 686
608 148
793 61
608 716
889 890
57 82
584 718
437 838
463 520
530 50
793 494
73 573
68 790
845 854
507 448
453 132
910 453
429 376
314 611
214 390
707 244
182 80
586 121
880 449
614 626
265 830
119 98
530 169
795 549
375 432
595 20
239 174
847 986
396 258
843 164
951 186
577 652
744 145
502 191
954 822
424 981
792 634
912 954
82 914
821 6
718 372
683 889
572 102
772 246
541 678
650 575
180 343
831 125
492 238
8 599
274 514
465 392
71 934
923 383
562 497
626 797
156 804
156 321
624 186
738 25
602 746
966 913
769 75
341 82
694 21
368 172
788 557
933 457
335 165
765 242
279 900
356 474
108 780
37 973
695 354
877 710
410 584
254 305
431 669
950 871
704 759
195 93
660 933
75 335
252 205
971 307
605 816
190 108
100 551
815 386
416 57
222 105
551 13
243 228
170 716
529 546
966 436
207 294
769 211
639 55
895 409
550 391
335 951
72 348
280 128
215 176
535 63
934 335
350 898
464 219
283 427
138 809
35 690
928 144
453 757
703 546
410 458
492 746
526 546
626 692
815 538
197 53
410 367
740 452
745 258
347 143
376 47
689 213
256 107
32 35
462 384
339 599
351 884
2 251
449 417
621 768
22 254
927 46
455 942
591 365
540 11
307 381
400 766
15 990
21 923
696 835
635 262
607 433
835 840
703 708
568 152
596 393
513 617
69 640
920 652
368 156
494 578
652 206
70 765
143 323
394 973
521 381
921 73
463 138
749 881
951 622
552 520
839 799
254 261
56 780
362 128
141 756
675 399
740 71
809 123
363 4
724 835
547 694
585 765
84 853
304 775
454 330
260 209
887 482
328 520
223 248
66 921
123 165
427 716
12 327
175 839
924 978
82 646
485 528
57 925
658 79
607 787
456 971
299 553
156 489
458 620
94 828
889 379
458 378
408 931
817 910
101 733
397 939
949 206
32 278
415 391
457 325
890 694
776 659
511 26
233 669
726 850
262 525
685 19
440 33
390 620
188 460
679 951
621 736
410 865
644 650
241 957
891 978
568 784
729 422
329 233
434 305
610 106
745 938
909 732
221 2
921 179
908 221
164 180
566 191
426 380
430 317
130 125
910 938
798 437
156 98
325 363
331 908
185 568
957 767
881 894
889 907
227 798
258 64
4 23
239 925
917 714
604 750
401 716
473 975
89 757
412 364
317 634
226 145
855 399
81 170
361 434
160 917
149 213
371 447
57 786
353 155
397 474
917 253
466 681
794 525
138 562
412 870
189 752
125 635
155 503
275 827
71 271
225 215
40 97
736 910
879 181
987 40
892 648
934 288
291 476
656 148
714 928
551 304
399 519
